"행정구역(시군구)별","성별","연령별","항목","단위","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"경기도","계","45 - 49세","순이동[명]","명","14454","10586","8275","6227","4337","4074","3716","3363","4588","1115","2120","775","-173","2128","5686","5058","9431","7365","9932","7928",
"경기도","계","50 - 54세","순이동[명]","명","12858","9374","7265","5916","4966","5413","5177","4454","6460","2947","3266","1943","868","3184","5717","4762","7443","6212","8627","8133",
"경기도","계","55 - 59세","순이동[명]","명","11799","8912","6419","5672","5238","5809","5501","4616","5755","3855","3854","3230","2848","5772","7482","5741","8486","6357","7323","6419",
"경기도","계","60 - 64세","순이동[명]","명","10431","8477","5783","5468","5259","4913","5511","3721","4914","3575","3238","2777","2498","5406","6773","5625","8006","5568","6750","6311",
"경기도","계","65 - 69세","순이동[명]","명","6839","5575","4268","4240","3917","3966","3933","2489","3658","2839","2258","2229","2330","4745","5589","4617","5674","4008","4674","4491",
"경기도","계","70 - 74세","순이동[명]","명","4147","3307","2666","2382","2643","2141","2184","1583","2021","1915","1621","1716","1842","3510","3641","3171","4002","2924","3206","3255",
"경기도","계","75 - 79세","순이동[명]","명","2613","2115","1914","1505","1320","1270","1276","985","1429","1297","897","1185","1113","2246","2774","2437","3453","2294","2990","2606",
"경기도","계","80세이상","순이동[명]","명","2422","1948","1633","1579","1813","1578","1449","1341","1581","1638","1264","1341","1104","2653","3144","2674","4253","3462","3729","4751",
"경기도","계","청년층(19-34세)","순이동[명]","명","","","","","","","","","","","40488","36172","30096","37162","47147","37533","49020","45776","61942","56843",
"경기도","남자","계","순이동[명]","명","157131","111550","94307","86941","70120","55842","50086","48081","72621","37595","41068","36920","30467","47544","68138","61976","88737","71566","88165","79302",
"경기도","남자","0 - 4세","순이동[명]","명","15578","6921","6899","5822","4691","3872","3656","4134","6711","3198","3410","4155","3023","4257","6230","5935","8286","5628","5462","3701",
"경기도","남자","5 - 9세","순이동[명]","명","7991","3566","4437","2670","1920","1011","888","953","2644","340","794","855","163","705","1856","2191","3963","2222","2625","2147",
"경기도","남자","10 - 14세","순이동[명]","명","3740","1045","2179","890","315","-635","-13","-67","785","-601","172","223","-552","148","773","611","1590","657","1456","1140",
"경기도","남자","15 - 19세","순이동[명]","명","8730","4328","3554","2923","2153","1814","1507","1984","2463","1434","1643","1237","597","1387","2584","1831","2512","2178","2946","2675",
"경기도","남자","20 - 24세","순이동[명]","명","20496","15129","12182","13432","10614","7652","5975","5928","7652","3761","4219","3105","3149","4002","5951","4418","5247","6643","10273","9229",
"경기도","남자","25 - 29세","순이동[명]","명","31301","26430","21036","23174","19185","13596","10776","10255","14392","9178","8660","7392","6846","7701","9276","8830","10752","10207","12477","11571",
"경기도","남자","30 - 34세","순이동[명]","명","23461","19372","16029","14784","12799","10418","8559","8307","12738","7714","8427","8744","7986","8873","10758","9448","12627","10580","11616","12423",
"경기도","남자","35 - 39세","순이동[명]","명","11493","8893","7855","6751","5805","5658","5760","5865","9458","4446","4990","4605","3891","6196","8703","8864","13868","10923","12544","10726",
"경기도","남자","40 - 44세","순이동[명]","명","6352","4472","3619","2625","1068","847","1157","1457","3111","1031","1596","1030","800","2521","4266","4492","7481","5680","7410","6343",
