"광주광역시","　　비금속광물 및 금속제품 제조업",1103542,1075805,-0.05,1021995,995599,-0.22,1120981,1069185,0.19,1087338,1025363,-0.11,1436855,1116223,0.23
"광주광역시","　　전기 전자 및 정밀기기 제조업",2862512,2692215,0.13,2366248,2272500,-1.18,2367302,2614976,0.90,2948737,3230287,1.34,3537235,3959695,1.58
"광주광역시","　　기계 운송장비 및 기타 제품 제조업",4005669,3920343,0.36,4755545,4764492,2.29,4752148,4511951,-0.63,4360900,4070299,-1.12,3795341,4175556,0.27
"광주광역시","전기, 가스, 증기 및 공기 조절 공급업",304278,360499,0.08,287979,466452,0.24,302845,559019,0.14,400103,601919,0.06,364582,668946,0.11
"광주광역시","건설업",1588970,1492858,-0.07,1865873,1669442,0.50,1913260,1627794,-0.12,2187250,1819536,0.54,2298882,1852024,0.09
"광주광역시","서비스업",23706429,22784124,1.45,24737983,23510008,2.00,26116027,24610472,2.91,25898946,24158973,-1.15,27026977,24966967,2.06
"광주광역시","　도매 및 소매업",2688407,2601001,0.19,2705514,2624891,0.07,2708050,2688067,0.16,2619687,2654561,-0.08,2657802,2645702,-0.02
"광주광역시","　운수 및 창고업",1079548,1084500,0.30,1042144,1082161,-0.01,1133171,1103897,0.05,1010224,905151,-0.49,999127,942420,0.10
"광주광역시","　숙박 및 음식점업",956681,883306,0.00,1011881,914043,0.09,1091830,955344,0.11,834901,733103,-0.61,930740,807143,0.20
"광주광역시","　정보통신업",936352,931363,0.07,955626,976063,0.12,1092199,1152693,0.43,1136433,1220444,0.15,1222302,1346844,0.28
"광주광역시","　금융 및 보험업",2306133,2213839,0.11,2415161,2277518,0.18,2308565,2242581,-0.09,2402755,2394069,0.38,2610843,2489683,0.23
"광주광역시","　부동산업",3374151,3274606,0.15,3501074,3379301,0.29,3880673,3711869,0.87,3910847,3698359,-0.03,3887888,3735336,0.09
"광주광역시","　사업서비스업",2918565,2810160,-0.12,3083741,2896851,0.24,3247037,2983983,0.23,3216111,2901978,-0.21,3406532,2972923,0.19
"광주광역시","　공공 행정, 국방 및 사회보장 행정",2295116,2139132,0.13,2455281,2207111,0.19,2586362,2281350,0.21,2745538,2363209,0.22,2881110,2432922,0.19
"광주광역시","　교육 서비스업",2716314,2624218,0.18,2800763,2665214,0.11,2894517,2691116,0.07,2841687,2623491,-0.18,2990716,2737016,0.29
"광주광역시","　보건업 및 사회복지 서비스업",3075980,2952279,0.49,3332295,3202413,0.69,3637036,3474562,0.71,3700457,3456529,-0.05,3915708,3626849,0.43
